wall up,wall right,wall down,wall left,apple up,apple right,apple down,apple left,distance x,distance y,direction
64,400,336,400,0,0,0,1,320,0,3.0
64,404,336,396,0,0,0,1,316,0,3.0
64,408,336,392,0,0,0,1,312,0,3.0
64,412,336,388,0,0,0,1,308,0,3.0
64,416,336,384,0,0,0,1,304,0,3.0
64,420,336,380,0,0,0,1,300,0,3.0
64,424,336,376,0,0,0,1,296,0,3.0
64,428,336,372,0,0,0,1,292,0,3.0
64,432,336,368,0,0,0,1,288,0,3.0
64,436,336,364,0,0,0,1,284,0,3.0
64,440,336,360,0,0,0,1,280,0,3.0
64,444,336,356,0,0,0,1,276,0,3.0
64,448,336,352,0,0,0,1,272,0,3.0
64,452,336,348,0,0,0,1,268,0,3.0
64,456,336,344,0,0,0,1,264,0,3.0
64,460,336,340,0,0,0,1,260,0,3.0
64,464,336,336,0,0,0,1,256,0,3.0
64,468,336,332,0,0,0,1,252,0,3.0
64,472,336,328,0,0,0,1,248,0,3.0
64,476,336,324,0,0,0,1,244,0,3.0
64,480,336,320,0,0,0,1,240,0,3.0
64,484,336,316,0,0,0,1,236,0,3.0
64,488,336,312,0,0,0,1,232,0,3.0
64,492,336,308,0,0,0,1,228,0,3.0
64,496,336,304,0,0,0,1,224,0,3.0
64,500,336,300,0,0,0,1,220,0,3.0
64,504,336,296,0,0,0,1,216,0,3.0
64,508,336,292,0,0,0,1,212,0,3.0
64,512,336,288,0,0,0,1,208,0,3.0
64,516,336,284,0,0,0,1,204,0,3.0
64,520,336,280,0,0,0,1,200,0,3.0
64,524,336,276,0,0,0,1,196,0,3.0
64,528,336,272,0,0,0,1,192,0,3.0
64,532,336,268,0,0,0,1,188,0,3.0
64,536,336,264,0,0,0,1,184,0,3.0
64,540,336,260,0,0,0,1,180,0,3.0
64,544,336,256,0,0,0,1,176,0,3.0
64,548,336,252,0,0,0,1,172,0,3.0
64,552,336,248,0,0,0,1,168,0,3.0
64,556,336,244,0,0,0,1,164,0,3.0
64,560,336,240,0,0,0,1,160,0,3.0
64,564,336,236,0,0,0,1,156,0,3.0
64,568,336,232,0,0,0,1,152,0,3.0
64,572,336,228,0,0,0,1,148,0,3.0
64,576,336,224,0,0,0,1,144,0,3.0
64,580,336,220,0,0,0,1,140,0,3.0
64,584,336,216,0,0,0,1,136,0,3.0
64,588,336,212,0,0,0,1,132,0,3.0
64,592,336,208,0,0,0,1,128,0,3.0
64,596,336,204,0,0,0,1,124,0,3.0
64,600,336,200,0,0,0,1,120,0,3.0
64,604,336,196,0,0,0,1,116,0,3.0
64,608,336,192,0,0,0,1,112,0,3.0
64,612,336,188,0,0,0,1,108,0,3.0
64,616,336,184,0,0,0,1,104,0,3.0
64,620,336,180,0,0,0,1,100,0,3.0
64,624,336,176,0,0,0,1,96,0,3.0
64,628,336,172,0,0,0,1,92,0,3.0
64,632,336,168,0,0,0,1,88,0,3.0
64,636,336,164,0,0,0,1,84,0,3.0
64,640,336,160,0,0,0,1,80,0,3.0
64,644,336,156,0,0,0,1,76,0,3.0
64,648,336,152,0,0,0,1,72,0,3.0
64,652,336,148,0,0,0,1,68,0,3.0
64,656,336,144,0,0,0,1,64,0,3.0
64,660,336,140,0,0,0,1,60,0,3.0
64,664,336,136,0,0,0,1,56,0,3.0
64,668,336,132,0,0,0,1,52,0,3.0
64,672,336,128,0,0,0,1,48,0,3.0
64,676,336,124,0,0,0,1,44,0,3.0
64,680,336,120,0,0,0,1,40,0,3.0
64,684,336,116,0,0,0,1,36,0,3.0
64,688,336,112,0,0,0,1,32,0,3.0
64,692,336,108,0,0,0,1,28,0,3.0
64,696,336,104,0,0,0,1,24,0,3.0
64,700,336,100,0,0,0,1,20,0,3.0
64,704,336,96,0,0,0,1,16,0,3.0
64,708,336,92,0,0,0,0,-148,248,3.0
64,704,336,96,0,0,0,0,-144,248,1.0
64,700,336,100,0,0,0,0,-140,248,1.0
64,696,336,104,0,0,0,0,-136,248,1.0
64,692,336,108,0,0,0,0,-132,248,1.0
64,688,336,112,0,0,0,0,-128,248,1.0
64,684,336,116,0,0,0,0,-124,248,1.0
64,680,336,120,0,0,0,0,-120,248,1.0
64,676,336,124,0,0,0,0,-116,248,1.0
64,672,336,128,0,0,0,0,-112,248,1.0
64,668,336,132,0,0,0,0,-108,248,1.0
64,664,336,136,0,0,0,0,-104,248,1.0
64,660,336,140,0,0,0,0,-100,248,1.0
64,656,336,144,0,0,0,0,-96,248,1.0
64,652,336,148,0,0,0,0,-92,248,1.0
64,648,336,152,0,0,0,0,-88,248,1.0
64,644,336,156,0,0,0,0,-84,248,1.0
64,640,336,160,0,0,0,0,-80,248,1.0
64,636,336,164,0,0,0,0,-76,248,1.0
64,632,336,168,0,0,0,0,-72,248,1.0
64,628,336,172,0,0,0,0,-68,248,1.0
64,624,336,176,0,0,0,0,-64,248,1.0
64,620,336,180,0,0,0,0,-60,248,1.0
64,616,336,184,0,0,0,0,-56,248,1.0
64,612,336,188,0,0,0,0,-52,248,1.0
64,608,336,192,0,0,0,0,-48,248,1.0
64,604,336,196,0,0,0,0,-44,248,1.0
64,600,336,200,0,0,0,0,-40,248,1.0
64,596,336,204,0,0,0,0,-36,248,1.0
64,592,336,208,0,0,0,0,-32,248,1.0
64,588,336,212,0,0,0,0,-28,248,1.0
64,584,336,216,0,0,0,0,-24,248,1.0
64,580,336,220,0,0,0,0,-20,248,1.0
64,576,336,224,0,0,0,0,-16,248,1.0
64,572,336,228,0,0,0,0,-12,248,1.0
64,568,336,232,0,0,0,0,-8,248,1.0
64,564,336,236,0,0,0,0,-4,248,1.0
64,560,336,240,0,0,1,0,0,248,1.0
68,560,332,240,0,0,1,0,0,244,2.0
72,560,328,240,0,0,1,0,0,240,2.0
76,560,324,240,0,0,1,0,0,236,2.0
80,560,320,240,0,0,1,0,0,232,2.0
84,560,316,240,0,0,1,0,0,228,2.0
88,560,312,240,0,0,1,0,0,224,2.0
92,560,308,240,0,0,1,0,0,220,2.0
96,560,304,240,0,0,1,0,0,216,2.0
100,560,300,240,0,0,1,0,0,212,2.0
104,560,296,240,0,0,1,0,0,208,2.0
108,560,292,240,0,0,1,0,0,204,2.0
112,560,288,240,0,0,1,0,0,200,2.0
116,560,284,240,0,0,1,0,0,196,2.0
120,560,280,240,0,0,1,0,0,192,2.0
124,560,276,240,0,0,1,0,0,188,2.0
128,560,272,240,0,0,1,0,0,184,2.0
132,560,268,240,0,0,1,0,0,180,2.0
136,560,264,240,0,0,1,0,0,176,2.0
140,560,260,240,0,0,1,0,0,172,2.0
144,560,256,240,0,0,1,0,0,168,2.0
148,560,252,240,0,0,1,0,0,164,2.0
152,560,248,240,0,0,1,0,0,160,2.0
156,560,244,240,0,0,1,0,0,156,2.0
160,560,240,240,0,0,1,0,0,152,2.0
164,560,236,240,0,0,1,0,0,148,2.0
168,560,232,240,0,0,1,0,0,144,2.0
172,560,228,240,0,0,1,0,0,140,2.0
176,560,224,240,0,0,1,0,0,136,2.0
180,560,220,240,0,0,1,0,0,132,2.0
184,560,216,240,0,0,1,0,0,128,2.0
188,560,212,240,0,0,1,0,0,124,2.0
192,560,208,240,0,0,1,0,0,120,2.0
196,560,204,240,0,0,1,0,0,116,2.0
200,560,200,240,0,0,1,0,0,112,2.0
204,560,196,240,0,0,1,0,0,108,2.0
208,560,192,240,0,0,1,0,0,104,2.0
212,560,188,240,0,0,1,0,0,100,2.0
216,560,184,240,0,0,1,0,0,96,2.0
220,560,180,240,0,0,1,0,0,92,2.0
224,560,176,240,0,0,1,0,0,88,2.0
228,560,172,240,0,0,1,0,0,84,2.0
232,560,168,240,0,0,1,0,0,80,2.0
236,560,164,240,0,0,1,0,0,76,2.0
240,560,160,240,0,0,1,0,0,72,2.0
244,560,156,240,0,0,1,0,0,68,2.0
248,560,152,240,0,0,1,0,0,64,2.0
252,560,148,240,0,0,1,0,0,60,2.0
256,560,144,240,0,0,1,0,0,56,2.0
260,560,140,240,0,0,1,0,0,52,2.0
264,560,136,240,0,0,1,0,0,48,2.0
268,560,132,240,0,0,1,0,0,44,2.0
272,560,128,240,0,0,1,0,0,40,2.0
276,560,124,240,0,0,1,0,0,36,2.0
280,560,120,240,0,0,1,0,0,32,2.0
284,560,116,240,0,0,1,0,0,28,2.0
288,560,112,240,0,0,1,0,0,24,2.0
292,560,108,240,0,0,1,0,0,20,2.0
296,560,104,240,0,0,1,0,0,16,2.0
300,560,100,240,0,0,0,0,144,44,2.0
304,560,96,240,0,0,0,0,144,40,2.0
308,560,92,240,0,0,0,0,144,36,2.0
312,560,88,240,0,0,0,0,144,32,2.0
316,560,84,240,0,0,0,0,144,28,2.0
320,560,80,240,0,0,0,0,144,24,2.0
324,560,76,240,0,0,0,0,144,20,2.0
328,560,72,240,0,0,0,0,144,16,2.0
332,560,68,240,0,0,0,0,144,12,2.0
336,560,64,240,0,0,0,0,144,8,2.0
340,560,60,240,0,0,0,0,144,4,2.0
344,560,56,240,0,0,0,1,144,0,2.0
344,564,56,236,0,0,0,1,140,0,3.0
344,568,56,232,0,0,0,1,136,0,3.0
344,572,56,228,0,0,0,1,132,0,3.0
344,576,56,224,0,0,0,1,128,0,3.0
344,580,56,220,0,0,0,1,124,0,3.0
344,584,56,216,0,0,0,1,120,0,3.0
344,588,56,212,0,0,0,1,116,0,3.0
344,592,56,208,0,0,0,1,112,0,3.0
344,596,56,204,0,0,0,1,108,0,3.0
344,600,56,200,0,0,0,1,104,0,3.0
344,604,56,196,0,0,0,1,100,0,3.0
344,608,56,192,0,0,0,1,96,0,3.0
344,612,56,188,0,0,0,1,92,0,3.0
344,616,56,184,0,0,0,1,88,0,3.0
344,620,56,180,0,0,0,1,84,0,3.0
344,624,56,176,0,0,0,1,80,0,3.0
344,628,56,172,0,0,0,1,76,0,3.0
344,632,56,168,0,0,0,1,72,0,3.0
344,636,56,164,0,0,0,1,68,0,3.0
344,640,56,160,0,0,0,1,64,0,3.0
344,644,56,156,0,0,0,1,60,0,3.0
344,648,56,152,0,0,0,1,56,0,3.0
344,652,56,148,0,0,0,1,52,0,3.0
344,656,56,144,0,0,0,1,48,0,3.0
344,660,56,140,0,0,0,1,44,0,3.0
344,664,56,136,0,0,0,1,40,0,3.0
344,668,56,132,0,0,0,1,36,0,3.0
344,672,56,128,0,0,0,1,32,0,3.0
344,676,56,124,0,0,0,1,28,0,3.0
344,680,56,120,0,0,0,1,24,0,3.0
344,684,56,116,0,0,0,1,20,0,3.0
344,688,56,112,0,0,0,1,16,0,3.0
344,692,56,108,0,0,0,1,60,0,3.0
344,696,56,104,0,0,0,1,56,0,3.0
344,700,56,100,0,0,0,1,52,0,3.0
344,704,56,96,0,0,0,1,48,0,3.0
344,708,56,92,0,0,0,1,44,0,3.0
344,712,56,88,0,0,0,1,40,0,3.0
344,716,56,84,0,0,0,1,36,0,3.0
344,720,56,80,0,0,0,1,32,0,3.0
344,724,56,76,0,0,0,1,28,0,3.0
344,728,56,72,0,0,0,1,24,0,3.0
344,732,56,68,0,0,0,1,20,0,3.0
344,736,56,64,0,0,0,1,16,0,3.0
344,740,56,60,0,0,0,0,-60,-168,3.0
344,736,56,64,0,0,0,0,-56,-168,1.0
344,732,56,68,0,0,0,0,-52,-168,1.0
344,728,56,72,0,0,0,0,-48,-168,1.0
344,724,56,76,0,0,0,0,-44,-168,1.0
344,720,56,80,0,0,0,0,-40,-168,1.0
344,716,56,84,0,0,0,0,-36,-168,1.0
344,712,56,88,0,0,0,0,-32,-168,1.0
344,708,56,92,0,0,0,0,-28,-168,1.0
344,704,56,96,0,0,0,0,-24,-168,1.0
344,700,56,100,0,0,0,0,-20,-168,1.0
344,696,56,104,0,0,0,0,-16,-168,1.0
344,692,56,108,0,0,0,0,-12,-168,1.0
344,688,56,112,0,0,0,0,-8,-168,1.0
344,684,56,116,0,0,0,0,-4,-168,1.0
344,680,56,120,1,0,0,0,0,-168,1.0
340,680,60,120,1,0,0,0,0,-164,0.0
336,680,64,120,1,0,0,0,0,-160,0.0
332,680,68,120,1,0,0,0,0,-156,0.0
328,680,72,120,1,0,0,0,0,-152,0.0
324,680,76,120,1,0,0,0,0,-148,0.0
320,680,80,120,1,0,0,0,0,-144,0.0
316,680,84,120,1,0,0,0,0,-140,0.0
312,680,88,120,1,0,0,0,0,-136,0.0
308,680,92,120,1,0,0,0,0,-132,0.0
304,680,96,120,1,0,0,0,0,-128,0.0
300,680,100,120,1,0,0,0,0,-124,0.0
296,680,104,120,1,0,0,0,0,-120,0.0
292,680,108,120,1,0,0,0,0,-116,0.0
288,680,112,120,1,0,0,0,0,-112,0.0
284,680,116,120,1,0,0,0,0,-108,0.0
280,680,120,120,1,0,0,0,0,-104,0.0
276,680,124,120,1,0,0,0,0,-100,0.0
272,680,128,120,1,0,0,0,0,-96,0.0
268,680,132,120,1,0,0,0,0,-92,0.0
264,680,136,120,1,0,0,0,0,-88,0.0
260,680,140,120,1,0,0,0,0,-84,0.0
256,680,144,120,1,0,0,0,0,-80,0.0
252,680,148,120,1,0,0,0,0,-76,0.0
248,680,152,120,1,0,0,0,0,-72,0.0
244,680,156,120,1,0,0,0,0,-68,0.0
240,680,160,120,1,0,0,0,0,-64,0.0
236,680,164,120,1,0,0,0,0,-60,0.0
232,680,168,120,1,0,0,0,0,-56,0.0
228,680,172,120,1,0,0,0,0,-52,0.0
224,680,176,120,1,0,0,0,0,-48,0.0
220,680,180,120,1,0,0,0,0,-44,0.0
216,680,184,120,1,0,0,0,0,-40,0.0
212,680,188,120,1,0,0,0,0,-36,0.0
208,680,192,120,1,0,0,0,0,-32,0.0
204,680,196,120,1,0,0,0,0,-28,0.0
200,680,200,120,1,0,0,0,0,-24,0.0
196,680,204,120,1,0,0,0,0,-20,0.0
192,680,208,120,1,0,0,0,0,-16,0.0
188,680,212,120,0,0,0,0,-504,-68,0.0
188,676,212,124,0,0,0,0,-500,-68,1.0
188,672,212,128,0,0,0,0,-496,-68,1.0
188,668,212,132,0,0,0,0,-492,-68,1.0
188,664,212,136,0,0,0,0,-488,-68,1.0
188,660,212,140,0,0,0,0,-484,-68,1.0
188,656,212,144,0,0,0,0,-480,-68,1.0
188,652,212,148,0,0,0,0,-476,-68,1.0
188,648,212,152,0,0,0,0,-472,-68,1.0
188,644,212,156,0,0,0,0,-468,-68,1.0
188,640,212,160,0,0,0,0,-464,-68,1.0
188,636,212,164,0,0,0,0,-460,-68,1.0
188,632,212,168,0,0,0,0,-456,-68,1.0
188,628,212,172,0,0,0,0,-452,-68,1.0
188,624,212,176,0,0,0,0,-448,-68,1.0
188,620,212,180,0,0,0,0,-444,-68,1.0
188,616,212,184,0,0,0,0,-440,-68,1.0
188,612,212,188,0,0,0,0,-436,-68,1.0
188,608,212,192,0,0,0,0,-432,-68,1.0
188,604,212,196,0,0,0,0,-428,-68,1.0
188,600,212,200,0,0,0,0,-424,-68,1.0
188,596,212,204,0,0,0,0,-420,-68,1.0
188,592,212,208,0,0,0,0,-416,-68,1.0
188,588,212,212,0,0,0,0,-412,-68,1.0
188,584,212,216,0,0,0,0,-408,-68,1.0
188,580,212,220,0,0,0,0,-404,-68,1.0
188,576,212,224,0,0,0,0,-400,-68,1.0
188,572,212,228,0,0,0,0,-396,-68,1.0
188,568,212,232,0,0,0,0,-392,-68,1.0
188,564,212,236,0,0,0,0,-388,-68,1.0
188,560,212,240,0,0,0,0,-384,-68,1.0
188,556,212,244,0,0,0,0,-380,-68,1.0
188,552,212,248,0,0,0,0,-376,-68,1.0
188,548,212,252,0,0,0,0,-372,-68,1.0
188,544,212,256,0,0,0,0,-368,-68,1.0
188,540,212,260,0,0,0,0,-364,-68,1.0
188,536,212,264,0,0,0,0,-360,-68,1.0
188,532,212,268,0,0,0,0,-356,-68,1.0
188,528,212,272,0,0,0,0,-352,-68,1.0
188,524,212,276,0,0,0,0,-348,-68,1.0
188,520,212,280,0,0,0,0,-344,-68,1.0
188,516,212,284,0,0,0,0,-340,-68,1.0
188,512,212,288,0,0,0,0,-336,-68,1.0
188,508,212,292,0,0,0,0,-332,-68,1.0
188,504,212,296,0,0,0,0,-328,-68,1.0
188,500,212,300,0,0,0,0,-324,-68,1.0
188,496,212,304,0,0,0,0,-320,-68,1.0
188,492,212,308,0,0,0,0,-316,-68,1.0
188,488,212,312,0,0,0,0,-312,-68,1.0
188,484,212,316,0,0,0,0,-308,-68,1.0
188,480,212,320,0,0,0,0,-304,-68,1.0
188,476,212,324,0,0,0,0,-300,-68,1.0
188,472,212,328,0,0,0,0,-296,-68,1.0
188,468,212,332,0,0,0,0,-292,-68,1.0
188,464,212,336,0,0,0,0,-288,-68,1.0
188,460,212,340,0,0,0,0,-284,-68,1.0
188,456,212,344,0,0,0,0,-280,-68,1.0
188,452,212,348,0,0,0,0,-276,-68,1.0
188,448,212,352,0,0,0,0,-272,-68,1.0
188,444,212,356,0,0,0,0,-268,-68,1.0
188,440,212,360,0,0,0,0,-264,-68,1.0
188,436,212,364,0,0,0,0,-260,-68,1.0
188,432,212,368,0,0,0,0,-256,-68,1.0
188,428,212,372,0,0,0,0,-252,-68,1.0
188,424,212,376,0,0,0,0,-248,-68,1.0
188,420,212,380,0,0,0,0,-244,-68,1.0
188,416,212,384,0,0,0,0,-240,-68,1.0
188,412,212,388,0,0,0,0,-236,-68,1.0
188,408,212,392,0,0,0,0,-232,-68,1.0
188,404,212,396,0,0,0,0,-228,-68,1.0
188,400,212,400,0,0,0,0,-224,-68,1.0
188,396,212,404,0,0,0,0,-220,-68,1.0
188,392,212,408,0,0,0,0,-216,-68,1.0
188,388,212,412,0,0,0,0,-212,-68,1.0
188,384,212,416,0,0,0,0,-208,-68,1.0
188,380,212,420,0,0,0,0,-204,-68,1.0
188,376,212,424,0,0,0,0,-200,-68,1.0
188,372,212,428,0,0,0,0,-196,-68,1.0
188,368,212,432,0,0,0,0,-192,-68,1.0
188,364,212,436,0,0,0,0,-188,-68,1.0
188,360,212,440,0,0,0,0,-184,-68,1.0
188,356,212,444,0,0,0,0,-180,-68,1.0
188,352,212,448,0,0,0,0,-176,-68,1.0
188,348,212,452,0,0,0,0,-172,-68,1.0
188,344,212,456,0,0,0,0,-168,-68,1.0
188,340,212,460,0,0,0,0,-164,-68,1.0
188,336,212,464,0,0,0,0,-160,-68,1.0
188,332,212,468,0,0,0,0,-156,-68,1.0
188,328,212,472,0,0,0,0,-152,-68,1.0
188,324,212,476,0,0,0,0,-148,-68,1.0
188,320,212,480,0,0,0,0,-144,-68,1.0
188,316,212,484,0,0,0,0,-140,-68,1.0
188,312,212,488,0,0,0,0,-136,-68,1.0
188,308,212,492,0,0,0,0,-132,-68,1.0
188,304,212,496,0,0,0,0,-128,-68,1.0
188,300,212,500,0,0,0,0,-124,-68,1.0
188,296,212,504,0,0,0,0,-120,-68,1.0
188,292,212,508,0,0,0,0,-116,-68,1.0
188,288,212,512,0,0,0,0,-112,-68,1.0
188,284,212,516,0,0,0,0,-108,-68,1.0
188,280,212,520,0,0,0,0,-104,-68,1.0
188,276,212,524,0,0,0,0,-100,-68,1.0
188,272,212,528,0,0,0,0,-96,-68,1.0
188,268,212,532,0,0,0,0,-92,-68,1.0
188,264,212,536,0,0,0,0,-88,-68,1.0
188,260,212,540,0,0,0,0,-84,-68,1.0
188,256,212,544,0,0,0,0,-80,-68,1.0
188,252,212,548,0,0,0,0,-76,-68,1.0
188,248,212,552,0,0,0,0,-72,-68,1.0
188,244,212,556,0,0,0,0,-68,-68,1.0
188,240,212,560,0,0,0,0,-64,-68,1.0
188,236,212,564,0,0,0,0,-60,-68,1.0
188,232,212,568,0,0,0,0,-56,-68,1.0
188,228,212,572,0,0,0,0,-52,-68,1.0
188,224,212,576,0,0,0,0,-48,-68,1.0
188,220,212,580,0,0,0,0,-44,-68,1.0
188,216,212,584,0,0,0,0,-40,-68,1.0
188,212,212,588,0,0,0,0,-36,-68,1.0
188,208,212,592,0,0,0,0,-32,-68,1.0
188,204,212,596,0,0,0,0,-28,-68,1.0
188,200,212,600,0,0,0,0,-24,-68,1.0
188,196,212,604,0,0,0,0,-20,-68,1.0
188,192,212,608,0,0,0,0,-16,-68,1.0
188,188,212,612,0,0,0,0,-12,-68,1.0
188,184,212,616,0,0,0,0,-8,-68,1.0
188,180,212,620,0,0,0,0,-4,-68,1.0
188,176,212,624,1,0,0,0,0,-68,1.0
184,176,216,624,1,0,0,0,0,-64,0.0
180,176,220,624,1,0,0,0,0,-60,0.0
176,176,224,624,1,0,0,0,0,-56,0.0
172,176,228,624,1,0,0,0,0,-52,0.0
168,176,232,624,1,0,0,0,0,-48,0.0
164,176,236,624,1,0,0,0,0,-44,0.0
160,176,240,624,1,0,0,0,0,-40,0.0
156,176,244,624,1,0,0,0,0,-36,0.0
152,176,248,624,1,0,0,0,0,-32,0.0
148,176,252,624,1,0,0,0,0,-28,0.0
144,176,256,624,1,0,0,0,0,-24,0.0
140,176,260,624,1,0,0,0,0,-20,0.0
136,176,264,624,1,0,0,0,0,-16,0.0
132,176,268,624,0,0,0,0,424,196,0.0
136,176,264,624,0,0,0,0,424,192,2.0
140,176,260,624,0,0,0,0,424,188,2.0
144,176,256,624,0,0,0,0,424,184,2.0
148,176,252,624,0,0,0,0,424,180,2.0
152,176,248,624,0,0,0,0,424,176,2.0
156,176,244,624,0,0,0,0,424,172,2.0
160,176,240,624,0,0,0,0,424,168,2.0
164,176,236,624,0,0,0,0,424,164,2.0
168,176,232,624,0,0,0,0,424,160,2.0
172,176,228,624,0,0,0,0,424,156,2.0
176,176,224,624,0,0,0,0,424,152,2.0
180,176,220,624,0,0,0,0,424,148,2.0
184,176,216,624,0,0,0,0,424,144,2.0
188,176,212,624,0,0,0,0,424,140,2.0
192,176,208,624,0,0,0,0,424,136,2.0
196,176,204,624,0,0,0,0,424,132,2.0
200,176,200,624,0,0,0,0,424,128,2.0
204,176,196,624,0,0,0,0,424,124,2.0
208,176,192,624,0,0,0,0,424,120,2.0
212,176,188,624,0,0,0,0,424,116,2.0
216,176,184,624,0,0,0,0,424,112,2.0
220,176,180,624,0,0,0,0,424,108,2.0
224,176,176,624,0,0,0,0,424,104,2.0
228,176,172,624,0,0,0,0,424,100,2.0
232,176,168,624,0,0,0,0,424,96,2.0
236,176,164,624,0,0,0,0,424,92,2.0
240,176,160,624,0,0,0,0,424,88,2.0
244,176,156,624,0,0,0,0,424,84,2.0
248,176,152,624,0,0,0,0,424,80,2.0
252,176,148,624,0,0,0,0,424,76,2.0
256,176,144,624,0,0,0,0,424,72,2.0
260,176,140,624,0,0,0,0,424,68,2.0
264,176,136,624,0,0,0,0,424,64,2.0
268,176,132,624,0,0,0,0,424,60,2.0
272,176,128,624,0,0,0,0,424,56,2.0
276,176,124,624,0,0,0,0,424,52,2.0
280,176,120,624,0,0,0,0,424,48,2.0
284,176,116,624,0,0,0,0,424,44,2.0
288,176,112,624,0,0,0,0,424,40,2.0
292,176,108,624,0,0,0,0,424,36,2.0
296,176,104,624,0,0,0,0,424,32,2.0
300,176,100,624,0,0,0,0,424,28,2.0
304,176,96,624,0,0,0,0,424,24,2.0
308,176,92,624,0,0,0,0,424,20,2.0
312,176,88,624,0,0,0,0,424,16,2.0
316,176,84,624,0,0,0,0,424,12,2.0
320,176,80,624,0,0,0,0,424,8,2.0
324,176,76,624,0,0,0,0,424,4,2.0
328,176,72,624,0,0,0,1,424,0,2.0
328,180,72,620,0,0,0,1,420,0,3.0
328,184,72,616,0,0,0,1,416,0,3.0
328,188,72,612,0,0,0,1,412,0,3.0
328,192,72,608,0,0,0,1,408,0,3.0
328,196,72,604,0,0,0,1,404,0,3.0
328,200,72,600,0,0,0,1,400,0,3.0
328,204,72,596,0,0,0,1,396,0,3.0
328,208,72,592,0,0,0,1,392,0,3.0
328,212,72,588,0,0,0,1,388,0,3.0
328,216,72,584,0,0,0,1,384,0,3.0
328,220,72,580,0,0,0,1,380,0,3.0
328,224,72,576,0,0,0,1,376,0,3.0
328,228,72,572,0,0,0,1,372,0,3.0
328,232,72,568,0,0,0,1,368,0,3.0
328,236,72,564,0,0,0,1,364,0,3.0
328,240,72,560,0,0,0,1,360,0,3.0
328,244,72,556,0,0,0,1,356,0,3.0
328,248,72,552,0,0,0,1,352,0,3.0
328,252,72,548,0,0,0,1,348,0,3.0
328,256,72,544,0,0,0,1,344,0,3.0
328,260,72,540,0,0,0,1,340,0,3.0
328,264,72,536,0,0,0,1,336,0,3.0
328,268,72,532,0,0,0,1,332,0,3.0
328,272,72,528,0,0,0,1,328,0,3.0
328,276,72,524,0,0,0,1,324,0,3.0
328,280,72,520,0,0,0,1,320,0,3.0
328,284,72,516,0,0,0,1,316,0,3.0
328,288,72,512,0,0,0,1,312,0,3.0
328,292,72,508,0,0,0,1,308,0,3.0
328,296,72,504,0,0,0,1,304,0,3.0
328,300,72,500,0,0,0,1,300,0,3.0
328,304,72,496,0,0,0,1,296,0,3.0
328,308,72,492,0,0,0,1,292,0,3.0
328,312,72,488,0,0,0,1,288,0,3.0
328,316,72,484,0,0,0,1,284,0,3.0
328,320,72,480,0,0,0,1,280,0,3.0
328,324,72,476,0,0,0,1,276,0,3.0
328,328,72,472,0,0,0,1,272,0,3.0
328,332,72,468,0,0,0,1,268,0,3.0
328,336,72,464,0,0,0,1,264,0,3.0
328,340,72,460,0,0,0,1,260,0,3.0
328,344,72,456,0,0,0,1,256,0,3.0
328,348,72,452,0,0,0,1,252,0,3.0
328,352,72,448,0,0,0,1,248,0,3.0
328,356,72,444,0,0,0,1,244,0,3.0
328,360,72,440,0,0,0,1,240,0,3.0
328,364,72,436,0,0,0,1,236,0,3.0
328,368,72,432,0,0,0,1,232,0,3.0
328,372,72,428,0,0,0,1,228,0,3.0
328,376,72,424,0,0,0,1,224,0,3.0
328,380,72,420,0,0,0,1,220,0,3.0
328,384,72,416,0,0,0,1,216,0,3.0
328,388,72,412,0,0,0,1,212,0,3.0
328,392,72,408,0,0,0,1,208,0,3.0
328,396,72,404,0,0,0,1,204,0,3.0
328,400,72,400,0,0,0,1,200,0,3.0
328,404,72,396,0,0,0,1,196,0,3.0
328,408,72,392,0,0,0,1,192,0,3.0
328,412,72,388,0,0,0,1,188,0,3.0
328,416,72,384,0,0,0,1,184,0,3.0
328,420,72,380,0,0,0,1,180,0,3.0
328,424,72,376,0,0,0,1,176,0,3.0
328,428,72,372,0,0,0,1,172,0,3.0
328,432,72,368,0,0,0,1,168,0,3.0
328,436,72,364,0,0,0,1,164,0,3.0
328,440,72,360,0,0,0,1,160,0,3.0
328,444,72,356,0,0,0,1,156,0,3.0
328,448,72,352,0,0,0,1,152,0,3.0
328,452,72,348,0,0,0,1,148,0,3.0
328,456,72,344,0,0,0,1,144,0,3.0
328,460,72,340,0,0,0,1,140,0,3.0
328,464,72,336,0,0,0,1,136,0,3.0
328,468,72,332,0,0,0,1,132,0,3.0
328,472,72,328,0,0,0,1,128,0,3.0
328,476,72,324,0,0,0,1,124,0,3.0
328,480,72,320,0,0,0,1,120,0,3.0
328,484,72,316,0,0,0,1,116,0,3.0
328,488,72,312,0,0,0,1,112,0,3.0
328,492,72,308,0,0,0,1,108,0,3.0
328,496,72,304,0,0,0,1,104,0,3.0
328,500,72,300,0,0,0,1,100,0,3.0
328,504,72,296,0,0,0,1,96,0,3.0
328,508,72,292,0,0,0,1,92,0,3.0
328,512,72,288,0,0,0,1,88,0,3.0
328,516,72,284,0,0,0,1,84,0,3.0
328,520,72,280,0,0,0,1,80,0,3.0
328,524,72,276,0,0,0,1,76,0,3.0
328,528,72,272,0,0,0,1,72,0,3.0
328,532,72,268,0,0,0,1,68,0,3.0
328,536,72,264,0,0,0,1,64,0,3.0
328,540,72,260,0,0,0,1,60,0,3.0
328,544,72,256,0,0,0,1,56,0,3.0
328,548,72,252,0,0,0,1,52,0,3.0
